Timestamp (ms since Unix Epoch),X,Y,Z,Activity
1565080254455,0.336182,0.0169678,0.960205,0
1565080254496,0.313171,0.0404663,0.977295,0
1565080254536,0.263245,0.0541382,0.997192,0
1565080254576,0.279175,0.0308228,0.954285,0
1565080254617,0.307922,0.0314331,0.978027,0
1565080254656,0.285645,0.0133057,0.992493,0
1565080254697,0.331116,-0.003479,0.960693,0
1565080254737,0.343689,0.0437012,0.966431,0
1565080254778,0.273193,0.0512695,0.984985,0
1565080254817,0.300293,0.0108643,0.978943,0
1565080254858,0.326172,0.0340576,0.997375,0
1565080254898,0.286011,0.0611572,0.990051,0
1565080254939,0.299438,0.0447998,0.967163,0
1565080254978,0.313599,0.0221558,0.974792,0
1565080255019,0.331543,0.0114746,0.960754,0
1565080255059,0.353638,0.0355225,0.983459,0
1565080255100,0.339539,0.0200806,0.981079,0
1565080255140,0.323608,0.00341797,0.962463,0
1565080255181,0.320801,0.0339355,0.996765,0
1565080255220,0.291443,0.0270386,0.993774,0
1565080255261,0.318604,0.0165405,0.943726,0
1565080255301,0.286011,0.0611572,0.976868,0
1565080255342,0.297424,0.0462646,0.982788,0
1565080255381,0.401733,-0.00994873,0.95282,0
1565080255421,0.418335,-0.00665283,0.95752,0
1565080255462,0.342346,0.0341187,0.961304,0
1565080255501,0.318542,0.0518799,0.952942,0
1565080255542,0.306763,0.0315552,0.970886,0
1565080255582,0.367981,-0.0100098,0.965393,0
1565080255623,0.38446,-0.0100098,0.970886,0
1565080255663,0.373291,0.0355835,0.993713,0
1565080255704,0.351746,0.0308838,0.959656,0
1565080255743,0.344116,0.0282593,0.924744,0
1565080255784,0.334412,0.0683594,0.99762,0
1565080255824,0.334167,0.0372925,1.01257,0
1565080255865,0.404602,0.00592041,0.972717,0
1565080255904,0.369568,0.0419922,0.942383,0
1565080255945,0.302307,0.0657349,0.934082,0
1565080255985,0.336182,0.0720215,0.97345,0
1565080256026,0.387451,0.015686,0.986511,0
1565080256065,0.437378,-0.0269775,0.904358,0
1565080256106,0.355652,0.0464478,0.898743,0
1565080256146,0.277832,0.103455,0.963745,0
1565080256185,0.371033,0.0458984,0.999146,0
1565080256226,0.449951,-0.00750732,0.943481,0
1565080256266,0.393677,0.0217896,0.894836,0
1565080256307,0.305237,0.0787964,0.900024,0
1565080256347,0.293579,0.0670166,0.945862,0
1565080256388,0.414246,0.065979,0.987122,0
1565080256427,0.391296,0.0431519,0.931946,0
1565080256468,0.371277,0.0280151,0.873108,0
1565080256508,0.38501,0.0283203,0.943726,0
1565080256549,0.420227,0.0275879,0.956848,0
1565080256588,0.452271,0.0412598,0.929565,0
1565080256629,0.427307,0.0844116,0.997192,0
1565080256669,0.296753,-0.00720215,0.951538,0
1565080256710,0.434998,-0.0397949,0.854431,0
1565080256749,0.407959,0.0852051,0.894653,0
1565080256790,0.280212,0.131348,0.984375,0
1565080256830,0.39563,-0.000732422,0.9729,0
1565080256871,0.536987,-0.0608521,0.928894,0
1565080256911,0.393799,0.106201,0.928894,0
1565080256950,0.226746,0.171875,0.962463,0
1565080256991,0.199402,0.0822754,0.971741,0
1565080257031,0.347717,-0.00531006,0.95752,0
1565080257072,0.312988,0.0524292,0.881592,0
1565080257111,0.300049,0.198914,1.04761,0
1565080257152,0.205322,0.182373,1.11536,0
1565080257192,0.326416,0.0133667,0.980347,0
1565080257233,0.519165,0.0301514,0.910522,0
1565080257272,0.251831,0.139587,0.94165,0
1565080257313,0.0383301,0.152588,0.910828,0
1565080257353,0.251953,0.124573,0.998718,0
1565080257394,0.302002,0.108337,1.07697,0
1565080257434,0.264832,0.0592651,0.975281,0
1565080257475,0.414917,0.0713501,0.856445,0
1565080257514,0.320679,0.167664,0.929565,0
1565080257555,0.130981,0.18335,0.983398,0
1565080257595,0.304993,0.115845,0.971497,0
1565080257636,0.397522,0.0932617,0.93219,0
1565080257675,0.23468,0.139832,0.971619,0
1565080257715,0.19104,0.146118,0.988892,0
1565080257756,0.277649,0.108032,1.02051,0
1565080257795,0.311462,0.0993652,0.984497,0
1565080257836,0.306763,0.113892,0.972046,0
1565080257876,0.292236,0.120667,1.03455,0
1565080257917,0.283936,0.100403,1.01056,0
1565080257956,0.317383,0.113037,0.955811,0
1565080257997,0.278564,0.139587,0.974731,0
1565080258037,0.288452,0.0981445,0.997192,0
1565080258078,0.355957,0.0825195,0.967896,0
1565080258118,0.328308,0.114502,0.940857,0
1565080258159,0.301208,0.121277,0.931335,0
1565080258198,0.322815,0.0960693,0.981812,0
1565080258239,0.350098,0.0881958,0.998962,0
1565080258279,0.368774,0.0921021,0.942749,0
1565080258320,0.348022,0.117004,0.927551,0
1565080258359,0.301147,0.112427,0.967834,0
1565080258400,0.351379,0.0687256,0.97583,0
1565080258440,0.411804,0.0595093,0.956726,0
1565080258479,0.388123,0.108887,0.949158,0
1565080258520,0.325012,0.159607,0.993469,0
1565080258560,0.324158,0.110779,0.985413,0
1565080258601,0.43512,0.0533447,0.97406,0
1565080258641,0.422791,0.0779419,0.977051,0
1565080258682,0.382751,0.100586,0.960144,0
1565080258721,0.390015,0.113159,0.951294,0
1565080258762,0.368896,0.107971,0.954712,0
1565080258802,0.398315,0.0673828,0.875,0
1565080258843,0.405823,0.0615234,0.901001,0
1565080258882,0.360718,0.0598755,0.941223,0
1565080258923,0.403625,0.0401611,0.9151,0
1565080258963,0.488159,0.101074,0.95282,0
1565080259004,0.419067,0.151733,1.00928,0
1565080259043,0.400269,0.130737,0.930237,0
1565080259084,0.374451,0.126709,0.9104,0
1565080259124,0.283997,0.122437,0.94458,0
1565080259165,0.356262,0.0819092,0.942139,0
1565080259205,0.485657,0.0939941,0.925232,0
1565080259246,0.44397,0.118408,0.943787,0
1565080259285,0.361023,0.1073,0.951538,0
1565080259325,0.324585,0.104858,0.97876,0
1565080259366,0.365173,0.108276,1.00653,0
1565080259405,0.420959,0.0708008,0.972046,0
1565080259446,0.38324,0.0875244,0.935181,0
1565080259486,0.338135,0.124268,0.957886,0
1565080259527,0.354248,0.101379,0.955322,0
1565080259566,0.410217,0.0496216,0.904785,0
1565080259607,0.417114,0.0719604,0.913757,0
1565080259647,0.337219,0.092041,0.971252,0
1565080259688,0.403076,0.0726318,0.99707,0
1565080259727,0.487915,0.0648804,0.960876,0
1565080259768,0.416443,0.0961914,0.917175,0
1565080259808,0.324341,0.125549,0.938049,0
1565080259849,0.318665,0.0966187,0.951965,0
1565080259889,0.385986,0.0358887,0.941223,0
1565080259930,0.403564,0.0339966,0.94043,0
1565080259969,0.375183,0.116699,0.991272,0
1565080260010,0.356873,0.136414,0.99469,0
1565080260050,0.366516,0.0950317,0.954529,0
1565080260089,0.330322,0.0827026,0.938965,0
1565080260130,0.309814,0.0945435,0.942627,0
1565080260170,0.32843,0.108643,0.948181,0
1565080260211,0.330933,0.124878,0.969421,0
1565080260250,0.320557,0.105713,0.983704,0
1565080260291,0.317627,0.0865479,0.950317,0
1565080260331,0.303162,0.0901489,0.917419,0
1565080260372,0.302734,0.10376,0.951538,0
1565080260412,0.337708,0.0900879,0.993347,0
1565080260453,0.350159,0.0645142,0.974976,0
1565080260492,0.391296,0.0793457,0.956787,0
1565080260533,0.316956,0.120239,0.965759,0
1565080260573,0.256042,0.0992432,0.949219,0
1565080260614,0.325867,0.0856323,0.986084,0
1565080260653,0.329041,0.101196,1.01056,0
1565080260694,0.32666,0.0880737,0.97113,0
1565080260734,0.378052,0.0523682,0.937744,0
1565080260773,0.340027,0.0855713,0.968323,0
1565080260814,0.294434,0.113525,0.970032,0
1565080260854,0.332153,0.0970459,0.952637,0
1565080260895,0.302917,0.0861206,0.986816,0
1565080260934,0.283997,0.0750732,0.966736,0
1565080260975,0.305847,0.0986328,0.947449,0
1565080261015,0.329346,0.118286,0.958496,0
1565080261056,0.371216,0.0845337,0.978577,0
1565080261096,0.397461,0.0501099,0.951294,0
1565080261137,0.385376,0.0831299,0.937317,0
1565080261176,0.325195,0.127808,0.955627,0
1565080261217,0.305359,0.110657,1.00391,0
1565080261257,0.391968,0.0292969,0.971313,0
1565080261298,0.436157,0.0103149,0.936829,0
1565080261337,0.351501,0.0904541,0.950378,0
1565080261378,0.28595,0.122925,0.991516,0
1565080261418,0.354919,0.0702515,0.995728,0
1565080261459,0.409607,0.0360107,0.982422,0
1565080261498,0.332642,0.0755005,0.960449,0
1565080261538,0.291687,0.119812,0.93927,0
1565080261579,0.334595,0.121216,0.955322,0
1565080261619,0.395264,0.0516968,0.948792,0
1565080261660,0.428467,0.0299072,0.927551,0
1565080261699,0.409729,0.0866089,0.943237,0
1565080261740,0.37854,0.10614,0.974426,0
1565080261780,0.387939,0.05896,1.00403,0
1565080261821,0.397034,0.00372314,0.972473,0
1565080261860,0.360779,0.0206909,0.906189,0
1565080261901,0.314819,0.0859375,0.924133,0
1565080261941,0.358826,0.0769653,0.984619,0
1565080261982,0.440491,-0.0098877,0.993835,0
1565080262021,0.488281,-0.052124,0.924988,0
1565080262062,0.414612,0.0128784,0.899536,0
1565080262102,0.281677,0.0396118,0.925903,0
1565080262143,0.285339,-0.0172729,0.951965,0
1565080262183,0.365112,-0.0794678,0.940552,0
1565080262224,0.413086,-0.0623779,0.948242,0
1565080262263,0.404968,-0.015625,0.976563,0
1565080262303,0.392029,-0.0281982,0.997681,0
1565080262344,0.383545,-0.0734863,0.932617,0
1565080262383,0.364258,-0.0404053,0.918945,0
1565080262424,0.30249,0.017334,0.972717,0
1565080262464,0.284119,-0.00396729,0.974609,0
1565080262505,0.359558,-0.072937,0.937927,0
1565080262544,0.354004,-0.0496216,0.95459,0
1565080262585,0.326904,0.00518799,0.955505,0
1565080262625,0.355469,0.036377,0.96637,0
1565080262666,0.354614,-0.00469971,0.96698,0
1565080262705,0.374512,-0.0460205,0.942017,0
1565080262746,0.346497,-0.0392456,0.931274,0
1565080262786,0.332153,0.0088501,0.9552,0
1565080262827,0.296265,0.00518799,0.977051,0
1565080262867,0.327148,-0.0255127,1.00049,0
1565080262908,0.390808,-0.050354,0.983276,0
1565080262947,0.348755,-0.0211182,0.95459,0
1565080262988,0.316833,0.0103149,0.960327,0
1565080263028,0.335327,0.00653076,0.99054,0
1565080263069,0.362915,-0.0310669,0.957153,0
1565080263108,0.356995,-0.0137329,0.946777,0
1565080263148,0.306152,-0.00714111,0.938782,0
1565080263189,0.307922,-0.00836182,0.967102,0
1565080263228,0.368896,-0.0189819,0.980896,0
1565080263269,0.365356,-0.0120239,0.980408,0
1565080263309,0.302063,0.00732422,0.972412,0
1565080263350,0.294922,0.000305176,0.930725,0
1565080263390,0.33429,0.0185547,0.94397,0
1565080263431,0.313843,0.0206909,0.999817,0
1565080263470,0.366455,-0.0238037,0.994873,0
1565080263511,0.363098,-0.0215454,0.953247,0
1565080263551,0.287842,0.0515137,0.967834,0
1565080263592,0.258301,0.0489502,0.985168,0
1565080263631,0.332458,-0.00823975,0.985046,0
1565080263672,0.37439,-0.0227051,0.964539,0
1565080263712,0.340393,0.0230713,0.959106,0
1565080263753,0.289429,0.0420532,0.973511,0
1565080263792,0.322571,0.0335693,0.97113,0
1565080263833,0.356812,0.027832,0.96637,0
1565080263873,0.370361,0.00457764,0.962952,0
1565080263913,0.354736,0.0134277,0.946899,0
1565080263954,0.329712,0.053833,0.949219,0
1565080263993,0.353943,0.079895,1.00787,0
1565080264034,0.363464,-0.00836182,0.98822,0
1565080264074,0.396179,-0.0452271,0.915344,0
1565080264115,0.335571,0.0438843,0.918396,0
1565080264154,0.289001,0.0853271,0.983826,0
1565080264195,0.371887,-0.00109863,0.995483,0
1565080264235,0.447632,-0.0484619,0.943665,0
1565080264276,0.36084,0.0618896,0.946228,0
1565080264315,0.262817,0.107422,0.977478,0
1565080264356,0.320984,0.0563965,0.97168,0
1565080264396,0.388611,0.0275879,0.940002,0
1565080264437,0.400085,0.0549316,0.943787,0
1565080264476,0.385681,0.0708008,0.978882,0
1565080264517,0.372192,0.0610962,0.960083,0
1565080264557,0.379333,0.0686646,0.946106,0
1565080264598,0.365967,0.0701904,0.953796,0
1565080264638,0.351013,0.053894,0.930054,0
1565080264679,0.337463,0.0618286,0.903809,0
1565080264718,0.325623,0.088562,0.923157,0
1565080264758,0.353638,0.0905151,0.969482,0
1565080264799,0.374695,0.086853,0.9646,0
1565080264838,0.346619,0.1203,0.941284,0
1565080264879,0.305298,0.125244,0.932739,0
1565080264919,0.363525,0.09552,0.951904,0
1565080264960,0.384094,0.0737305,0.930969,0
1565080264999,0.37262,0.0945435,0.940979,0
1565080265040,0.380737,0.0875244,0.990173,0
1565080265080,0.381042,0.0603638,0.998718,0
1565080265121,0.406128,0.0586548,0.970825,0
1565080265161,0.353638,0.0762329,0.913879,0
1565080265202,0.321228,0.113525,0.943298,0
1565080265241,0.330322,0.119324,1.00592,0
1565080265282,0.410706,0.053772,0.98584,0
1565080265322,0.458374,0.0571289,0.956543,0
1565080265363,0.334473,0.103882,0.930542,0
1565080265402,0.297363,0.116943,0.927429,0
1565080265443,0.364258,0.0797119,0.956848,0
1565080265483,0.42627,0.0421753,0.976257,0
1565080265524,0.379517,0.0634155,0.941956,0
1565080265563,0.313416,0.0894165,0.878479,0
1565080265603,0.294617,0.110535,0.918274,0
1565080265644,0.329468,0.108032,0.990662,0
1565080265684,0.413147,0.074585,0.962524,0
1565080265725,0.405701,0.0797729,0.913086,0
1565080265764,0.340332,0.114929,0.931213,0
1565080265805,0.309875,0.138184,0.967346,0
1565080265845,0.369629,0.0970459,0.966064,0
1565080265886,0.425415,0.0575562,0.969971,0
1565080265925,0.411987,0.0457764,0.97345,0
1565080265966,0.368469,0.0891724,0.963013,0
1565080266006,0.354065,0.107666,0.986816,0
1565080266047,0.381958,0.0664063,0.999512,0
1565080266086,0.393494,0.0776978,1.01172,0
1565080266127,0.365112,0.111633,1.00958,0
1565080266167,0.333923,0.0985718,0.983337,0
1565080266208,0.322571,0.0820923,0.947632,0
1565080266247,0.294739,0.111816,0.936401,0
1565080266288,0.289246,0.127869,0.959412,0
1565080266328,0.297791,0.0969238,0.963257,0
1565080266368,0.361023,0.0806274,0.954651,0
1565080266409,0.323364,0.103333,0.918579,0
1565080266448,0.286621,0.127686,0.918945,0
1565080266489,0.311523,0.126221,0.974854,0
1565080266529,0.362976,0.0906982,0.962036,0
1565080266570,0.420654,0.0884399,0.964294,0
1565080266609,0.373779,0.0912476,0.981873,0
1565080266650,0.363525,0.0861206,0.942932,0
1565080266690,0.381714,0.093811,0.949768,0
1565080266731,0.365173,0.0801392,0.993286,0
1565080266770,0.399414,0.0340576,0.979309,0
1565080266811,0.399597,0.0523071,0.945618,0
1565080266851,0.325439,0.104919,0.964172,0
1565080266892,0.340271,0.098938,0.985168,0
1565080266932,0.372009,0.0771484,0.960754,0
1565080266973,0.385376,0.0713501,0.901733,0
1565080267012,0.358643,0.0878906,0.915955,0
1565080267053,0.353088,0.0708008,0.941772,0
1565080267093,0.395935,0.0675659,0.937744,0
1565080267134,0.382813,0.0819702,0.944824,0
1565080267173,0.354309,0.0870361,0.964539,0
1565080267214,0.337769,0.093811,0.982178,0
1565080267254,0.375671,0.0700684,0.928467,0
1565080267293,0.360107,0.0817261,0.926819,0
1565080267334,0.318909,0.0944214,0.965088,0
1565080267374,0.334045,0.0831909,0.94751,0
1565080267415,0.372437,0.0900269,0.968994,0
1565080267455,0.355103,0.0942383,0.977722,0
1565080267496,0.357117,0.083252,0.950073,0
1565080267535,0.363403,0.0964966,0.95105,0
1565080267576,0.370789,0.111694,0.961365,0
1565080267616,0.366272,0.0935669,0.962158,0
1565080267657,0.366516,0.0949707,0.965637,0
1565080267696,0.363647,0.10376,0.949768,0
1565080267737,0.346619,0.1026,0.92218,0
1565080267777,0.333435,0.103882,0.926636,0
1565080267818,0.381836,0.10083,0.950623,0
1565080267857,0.448853,0.102905,1.0036,0
1565080267898,0.434753,0.0683594,0.964783,0
1565080267938,0.379211,0.0913696,0.895935,0
1565080267979,0.326965,0.157043,0.9104,0
1565080268018,0.354858,0.172363,0.944397,0
1565080268059,0.457397,0.107788,0.957214,0
1565080268099,0.510742,0.0292969,0.94165,0
1565080268139,0.459595,0.0285645,0.96698,0
1565080268180,0.397705,0.0924072,0.95166,0
1565080268219,0.389832,0.141357,0.921204,0
1565080268260,0.411072,0.140991,0.930237,0
1565080268300,0.427185,0.109802,0.960999,0
1565080268341,0.3703,0.0609741,0.989746,0
1565080268380,0.411865,0.0561523,0.925232,0
1565080268421,0.440674,0.176208,0.896057,0
1565080268461,0.32135,0.221802,0.900696,0
1565080268502,0.265869,0.143738,0.916016,0
1565080268541,0.383423,0.10614,0.996094,0
1565080268582,0.425537,0.161072,1.04633,0
1565080268622,0.464294,0.141113,0.959229,0
1565080268663,0.413086,0.137451,0.88092,0
1565080268703,0.231628,0.188782,0.933411,0
1565080268744,0.270813,0.170715,0.968018,0
1565080268783,0.436707,0.149841,1.05145,0
1565080268824,0.448059,0.0864868,0.993713,0
1565080268864,0.428711,0.0545044,0.873779,0
1565080268903,0.301208,0.138306,0.920898,0
1565080268944,0.196838,0.158386,0.984253,0
1565080268984,0.382019,0.0423584,0.944885,0
1565080269025,0.542236,-0.00750732,0.870544,0
1565080269064,0.42627,0.117676,0.891846,0
1565080269105,0.276855,0.22522,0.998169,0
1565080269145,0.315491,0.176697,1.03339,0
1565080269186,0.447266,0.072937,0.961609,0
1565080269225,0.401367,0.0728149,0.934204,0
1565080269267,0.271545,0.111694,0.95874,0
1565080269306,0.311035,0.0831299,0.983521,0
1565080269347,0.414795,0.0661011,0.988647,0
1565080269387,0.339966,0.161255,0.98584,0
1565080269428,0.291016,0.160706,0.95459,0
1565080269467,0.337219,0.0779419,0.916382,0
1565080269508,0.348206,0.0845337,0.926086,0
1565080269548,0.338928,0.183167,1.04572,0
1565080269589,0.322449,0.178162,1.03644,0
1565080269628,0.404419,0.085144,0.950989,0
1565080269669,0.376831,0.105408,0.925476,0
1565080269709,0.225952,0.15332,0.949707,0
1565080269748,0.275818,0.113464,0.963013,0
1565080269789,0.423401,0.0715942,1.01373,0
1565080269829,0.431213,0.0309448,0.940186,0
1565080269870,0.424316,0.0664063,0.85968,0
1565080269910,0.290344,0.157288,0.866882,0
1565080269951,0.224976,0.194275,0.965454,0
1565080269990,0.420654,0.0760498,0.988647,0
1565080270031,0.594849,-0.0198975,0.917908,0
1565080270071,0.475037,0.0689697,0.937012,0
1565080270112,0.301575,0.156555,0.898438,0
1565080270151,0.246338,0.119324,0.871521,0
1565080270192,0.35083,0.113159,0.910889,0
1565080270232,0.334412,0.129272,1.0567,0
1565080270273,0.345764,0.0945435,1.02734,0
1565080270312,0.406311,0.107544,0.988342,0
1565080270353,0.316711,0.167236,0.959717,0
1565080270393,0.305054,0.174133,0.977539,0
1565080270434,0.26355,0.165588,0.993896,0
1565080270474,0.33783,0.122009,0.999939,0
1565080270515,0.381653,0.0913086,0.937012,0
1565080270554,0.378479,0.0615845,0.872437,0
1565080270594,0.392334,0.111877,0.878357,0
1565080270635,0.310303,0.161438,1.03088,0
1565080270674,0.309448,0.0862427,0.96698,0
1565080270715,0.449402,0.0455322,0.903687,0
1565080270755,0.398071,0.146484,0.893738,0
1565080270796,0.246887,0.230652,0.951843,0
1565080270835,0.291931,0.189209,0.936279,0
1565080270876,0.37323,0.142578,0.929443,0
1565080270916,0.367004,0.157104,0.961853,0
1565080270957,0.377197,0.172424,0.982788,0
1565080270996,0.389343,0.128601,0.975464,0
1565080271038,0.416016,0.147705,0.996216,0
1565080271077,0.373047,0.1474,1.00256,0
1565080271118,0.39502,0.125061,0.962158,0
1565080271158,0.333557,0.1026,0.924805,0
1565080271199,0.355896,0.083313,0.93689,0
1565080271238,0.369385,0.140015,1.00916,0
1565080271279,0.37146,0.177673,1.07428,0
1565080271319,0.427368,0.09552,0.944397,0
1565080271360,0.435364,0.0714722,0.886475,0
1565080271399,0.336548,0.205688,0.981323,0
1565080271439,0.233887,0.269104,1.02686,0
1565080271480,0.26886,0.160217,0.871704,0
1565080271519,0.426575,0.0633545,0.795044,0
1565080271560,0.347107,0.102783,0.887756,0
1565080271600,0.28302,0.1297,0.948425,0
1565080271641,0.40741,0.193848,1.03204,0
1565080271681,0.362427,0.202515,1.00781,0
1565080271722,0.375244,0.0701294,0.914429,0
1565080271761,0.466797,0.0647583,0.890869,0
1565080271802,0.296265,0.220825,0.989746,0
1565080271842,0.207336,0.242065,0.962036,0
1565080271883,0.431885,0.115173,0.922302,0
1565080271922,0.534729,0.0438232,0.948425,0
1565080271963,0.434082,0.116455,1.02179,0
1565080272003,0.4375,0.123535,0.976135,0
1565080272044,0.436707,0.104248,0.934692,0
1565080272083,0.31958,0.120789,0.934814,0
1565080272124,0.300354,0.116272,0.909607,0
1565080272164,0.410522,0.147095,0.952209,0
1565080272205,0.427917,0.128357,0.993469,0
1565080272245,0.445801,0.0584717,0.959045,0
1565080272284,0.4021,0.0650635,0.892822,0
1565080272325,0.302185,0.208374,0.883484,0
1565080272365,0.210083,0.300232,0.971619,0
1565080272406,0.295654,0.19397,0.977295,0
1565080272445,0.559937,-0.00982666,0.894653,0
1565080272486,0.579651,0.0217896,0.90094,0
1565080272526,0.326233,0.180237,0.923401,0
1565080272567,0.238525,0.218445,0.955078,0
1565080272606,0.353027,0.156982,0.992432,0
1565080272647,0.47406,0.0431519,0.946716,0
1565080272687,0.4646,0.0517578,0.955139,0
1565080272728,0.293701,0.190125,0.998169,0
1565080272767,0.196411,0.214294,0.955994,0
1565080272809,0.376099,0.13208,0.898193,0
1565080272848,0.472839,0.0961914,0.931091,0
1565080272889,0.396362,0.12738,0.948364,0
1565080272929,0.359192,0.150085,0.926758,0
1565080272970,0.390503,0.164917,0.918457,0
1565080273009,0.373047,0.136475,0.92627,0
1565080273050,0.390381,0.0892944,0.965271,0
1565080273090,0.412231,0.130859,1.03223,0
1565080273129,0.336121,0.154297,0.946777,0
1565080273170,0.286194,0.148499,0.797546,0
1565080273210,0.332947,0.152588,0.850769,0
1565080273251,0.353271,0.157043,1.02734,0
1565080273290,0.484253,0.045105,1.04254,0
1565080273331,0.70929,0.022644,0.942139,0
1565080273371,0.439514,0.193237,0.944458,0
1565080273412,0.088501,0.266479,0.950989,0
1565080273452,0.208923,0.201538,0.935608,0
1565080273493,0.459045,0.114441,0.934082,0
1565080273532,0.52301,0.0625,0.911072,0
1565080273573,0.463257,0.0305176,0.908325,0
1565080273613,0.439392,0.0872803,0.925598,0
1565080273654,0.454102,0.202209,0.976807,0
1565080273693,0.357849,0.196045,0.988586,0
1565080273734,0.345398,0.10376,0.942139,0
1565080273774,0.375244,0.0756836,0.934143,0
1565080273815,0.363037,0.123962,0.949646,0
1565080273854,0.40979,0.151306,0.96051,0
1565080273895,0.455505,0.115479,0.901245,0
1565080273935,0.41803,0.115906,0.858032,0
1565080273975,0.369568,0.141296,0.892273,0
1565080274016,0.403687,0.114868,0.909363,0
1565080274055,0.449951,0.0941162,0.956299,0
1565080274096,0.422668,0.090271,0.993347,0
1565080274136,0.435852,0.0753174,0.931702,0
1565080274177,0.414307,0.0821533,0.881958,0
1565080274216,0.391846,0.100098,0.903625,0
1565080274257,0.396484,0.0787964,0.941772,0
1565080274297,0.436096,0.071106,0.937439,0
1565080274338,0.415955,0.109558,0.997375,0
1565080274377,0.398132,0.0814209,0.990295,0
1565080274418,0.442078,0.067749,0.944885,0
1565080274458,0.38678,0.0927124,0.912537,0
1565080274499,0.369202,0.122375,0.944763,0
1565080274538,0.417297,0.109924,0.980286,0
1565080274580,0.418335,0.0653687,0.91864,0
1565080274619,0.458496,0.0562744,0.883362,0
1565080274660,0.38385,0.101196,0.932861,0
1565080274700,0.331055,0.104492,0.934265,0
1565080274741,0.448364,0.0896606,0.95697,0
1565080274780,0.463684,0.0723267,0.94281,0
1565080274820,0.424255,0.0631714,0.897339,0
1565080274861,0.394226,0.0927124,0.903442,0
1565080274900,0.395264,0.120483,0.933777,0
1565080274941,0.441956,0.0880737,0.915344,0
1565080274981,0.45752,0.0803833,0.906555,0
1565080275022,0.405457,0.126709,0.934814,0
1565080275061,0.380859,0.129883,0.923462,0
1565080275102,0.415649,0.107544,0.903442,0
1565080275142,0.434814,0.12262,0.926697,0
1565080275183,0.459229,0.120789,0.903992,0
1565080275223,0.483521,0.127197,0.908447,0
1565080275264,0.468994,0.142151,0.914063,0
1565080275303,0.480896,0.123291,0.859375,0
1565080275344,0.50061,0.141235,0.880737,0
1565080275384,0.458008,0.18042,0.895325,0
1565080275425,0.47998,0.171265,0.859619,0
1565080275464,0.521606,0.178223,0.908081,0
1565080275505,0.550232,0.190857,0.978638,0
1565080275545,0.611023,0.149536,0.918823,0
1565080275586,0.618408,0.132629,0.840637,0
1565080275625,0.486633,0.203064,0.863342,0
1565080275666,0.403015,0.234314,0.911316,0
1565080275706,0.534485,0.177124,0.906616,0
1565080275747,0.649902,0.0966797,0.856323,0
1565080275787,0.577881,0.110229,0.845886,0
1565080275826,0.413025,0.158997,0.832947,0
1565080275867,0.434692,0.153137,0.835022,0
1565080275907,0.576233,0.145752,0.894409,0
1565080275948,0.603516,0.136169,0.946289,0
1565080275987,0.561035,0.101379,0.905273,0
1565080276028,0.480713,0.144897,0.899048,0
1565080276068,0.402161,0.207764,0.909241,0
1565080276109,0.397644,0.189514,0.87439,0
1565080276148,0.50647,0.132141,0.878845,0
1565080276189,0.52301,0.0891724,0.877014,0
1565080276229,0.526062,0.0891113,0.888611,0
1565080276270,0.569397,0.133789,0.92804,0
1565080276309,0.535095,0.14209,0.921997,0
1565080276350,0.463135,0.117004,0.884338,0
1565080276390,0.419861,0.119934,0.90332,0
1565080276431,0.429443,0.107544,0.884277,0
1565080276471,0.507935,0.0817871,0.844666,0
1565080276512,0.533264,0.118103,0.907227,0
1565080276551,0.484192,0.146729,0.963928,0
1565080276592,0.51416,0.115906,0.904968,0
1565080276632,0.545776,0.152283,0.913574,0
1565080276671,0.433899,0.155151,0.884094,0
1565080276712,0.403503,0.0905151,0.806152,0
1565080276752,0.422424,0.0854492,0.832153,0
1565080276793,0.431396,0.132019,0.928467,0
1565080276832,0.49353,0.143921,0.954041,0
1565080276873,0.53363,0.130615,0.931458,0
1565080276913,0.443909,0.161926,0.972534,0
1565080276954,0.308594,0.163452,0.969482,0
1565080276994,0.34021,0.139038,0.911987,0
1565080277035,0.440186,0.172546,0.884094,0
1565080277074,0.395996,0.204773,0.910461,0
1565080277115,0.352417,0.179932,0.944092,0
1565080277155,0.404114,0.132751,0.936218,0
1565080277196,0.436584,0.153809,0.935791,0
1565080277235,0.412964,0.221252,0.96344,0
1565080277276,0.39386,0.241821,0.929871,0
1565080277316,0.432861,0.26709,0.920593,0
1565080277357,0.391907,0.306946,0.956909,0
1565080277396,0.376709,0.298889,0.958618,0
1565080277436,0.50824,0.268127,0.955017,0
1565080277477,0.520935,0.255798,0.939636,0
1565080277517,0.34906,0.283508,0.895569,0
1565080277558,0.339294,0.300964,0.904602,0
1565080277597,0.400696,0.311462,0.915283,0
1565080277638,0.430542,0.324951,0.939392,0
1565080277678,0.481995,0.292908,0.931396,0
1565080277719,0.53894,0.255737,0.953003,0
1565080277758,0.499939,0.257813,0.945801,0
1565080277799,0.446716,0.280457,0.898926,0
1565080277839,0.459595,0.327515,0.897949,0
1565080277880,0.401917,0.311523,0.872986,0
1565080277919,0.376099,0.27533,0.880859,0
1565080277960,0.400513,0.266907,0.950378,0
1565080278000,0.479431,0.232605,0.970154,0
1565080278041,0.558167,0.234558,0.958496,0
1565080278080,0.49231,0.271667,0.924805,0
1565080278121,0.416077,0.303223,0.911072,0
1565080278161,0.370178,0.356995,0.957275,0
1565080278202,0.28949,0.348206,0.968018,0
1565080278242,0.406921,0.284241,0.946228,0
